title,price,location,url,page
SX STL/ASH/NA TELECASTER,8.500 TL,"Ankara
Pursaklar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-stl-ash-na-telecaster-1222548102/detay,32
CORT CR 200 (30 ocağa kadar!),10.000 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-cr-200-30-ocaga-kadar-1222356136/detay,32
Fender Player Telecaster Tidepool,33.000 TL,"İstanbul
Kartal",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-telecaster-tidepool-1222544428/detay,32
ibanez grg270b,10.500 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg270b-1222544261/detay,32
Schecter Hellraiser C-1 - Kore Üretimi,30.000 TL,"Kocaeli
Gölcük",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-hellraiser-c-1-kore-uretimi-1222333108/detay,32
Cort G Series Elektro Gitar Sifir,7.600 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-g-series-elektro-gitar-sifir-1224350678/detay,32
Ibanez GRG170DX,9.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-1222324963/detay,32
Son fiyat Sıfır IBANEZ,7.000 TL,"Kocaeli
İzmit",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-son-fiyat-sifir-ibanez-1222324148/detay,32
ispanyol gitar,3.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ispanyol-gitar-1222519026/detay,32
Gibson SG Standard '61 Sideways Vibrola,91.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-sg-standard-61-sideways-vibrola-1224566077/detay,32
Fender American Pro Stratocaster Maple Fingerboard Black 2016,66.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-pro-stratocaster-maple-fingerboard-black-2016-1224565088/detay,32
Ibanez RG950QMZ Red Desert,29.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg950qmz-red-desert-1224563568/detay,33
Fender Custom Shop Ltd `59 Telecaster Custom Super Heavy Relic,195.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-custom-shop-ltd-59-telecaster-custom-super-heavy-relic-1224559811/detay,33
Fujigen Iliad Telecaster,23.000 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fujigen-iliad-telecaster-1222506478/detay,33
Madison MEG 2TRD elektro gitar,3.500 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-madison-meg-2trd-elektro-gitar-1222305223/detay,33
Fernandes LE-2 Strat (Made in Japan) | Fender Lace Sensor Set,33.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fernandes-le-2-strat-made-in-japan-fender-lace-sensor-set-1222491730/detay,33
Squier Vintage Modified Jaguar Sunburst,24.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-vintage-modified-jaguar-sunburst-1222291745/detay,33
epiphone les Paul vintage edition,6.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-vintage-edition-1222490730/detay,33
Fender American Professional II MERCURY GRAY,75.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-professional-ii-mercury-gray-1222489220/detay,33
İBANEZ ELEKTRO GİTAR ve ses kartı,11.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-elektro-gitar-ve-ses-karti-1222489050/detay,33
Fender Limited Edition Vintera 70s Stratocaster Hardtail,63.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-limited-edition-vintera-70s-stratocaster-hardtail-1222487099/detay,33
Fender Player Stratocaster HSH Pau Ferro Klavye Sea Foam Green,39.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-stratocaster-hsh-pau-ferro-klavye-sea-foam-green-1222486665/detay,33
Fender Blacktop Stratocaster HH Floyd Rose,39.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-blacktop-stratocaster-hh-floyd-rose-1222485134/detay,33
Fender Player Stratocaster Akçaağaç Klavye White Elektro Gitar,32.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-stratocaster-akcaagac-klavye-white-elektro-gitar-1222482860/detay,33
Squier Contemporary Stratocaster HH FR Akçaağaç Shelly Pink,26.999 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-contemporary-stratocaster-hh-fr-akcaagac-shelly-pink-1222482381/detay,33
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-hsh-sb2f-sayida-sifir-urun-fender-muzik-var-ihtiyactan-846760998/detay,33
Squier Contemporary Stratocaster Special Akçaağaç Sky Burst,25.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-contemporary-stratocaster-special-akcaagac-sky-burst-1222480293/detay,33
ibanez jem 555 kore,25.000 TL,"Konya
Kulu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-jem-555-kore-1222470336/detay,33
ACİL SATILIK SOLAK ELEKTRO GİTAR,3.200 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acil-satilik-solak-elektro-gitar-1222278203/detay,33
Fender 1994 USA plus stratocaster 2011 deluxe neck+ hardcase,59.000 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-1994-usa-plus-stratocaster-2011-deluxe-neck-plus-hardcase-1179728600/detay,33
Danelectro 59M NOS+ Elektro Gitar,17.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-danelectro-59m-nos-plus-elektro-gitar-1222467902/detay,33
KORE SLAMMER BY HAMER FLOYD ROSE ELEKTRO GİTAR ZÜMRÜT YEŞİLİ,3.999 TL,"İstanbul
Büyükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kore-slammer-by-hamer-floyd-rose-elektro-gitar-zumrut-yesili-1216651560/detay,33
KORE SLAMMER BY HAMER FLOYD ROSE ELEKTRO GİTAR ZÜMRÜT YEŞİLİ,3.999 TL,"İstanbul
Büyükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kore-slammer-by-hamer-floyd-rose-elektro-gitar-zumrut-yesili-1216651560/detay,34
İbanez Az 224,40.000 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-az-224-1222254219/detay,34
Ibanez RG565 Japon,35.000 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg565-japon-1222252924/detay,34
Fender Squier Affinity Stratocaster,7.200 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-affinity-stratocaster-1222447657/detay,34
SX ELEKTRO GİTAR VE BLACKSTAR AMFİ,13.000 TL,"Samsun
Bafra",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-elektro-gitar-ve-blackstar-amfi-1222445750/detay,34
Ernie Ball Music Man Majesty Monarchy Imperial Blue,195.000 TL,"İstanbul
Kağıthane",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ernie-ball-music-man-majesty-monarchy-imperial-blue-1222240694/detay,34
Yamaha Pacifica 112V,14.000 TL,"Ankara
Pursaklar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-112v-1222433426/detay,34
Suhr Modern Pro Charcoal Web,168.500 TL,"Kocaeli
Gebze",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-suhr-modern-pro-charcoal-web-1147310235/detay,34
ESP CUSTOM SHOP (RON WOOD) TELECASTER ELEKTRO GİTAR.,90.000 TL,"İstanbul
Gaziosmanpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-esp-custom-shop-ron-wood-telecaster-elektro-gitar-1222428860/detay,34
FENDER AMERICAN STANDARD LIMITED EDITION SOLID ROSEWOOD,80.000 TL,"Afyonkarahisar
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-standard-limited-edition-solid-rosewood-1222410438/detay,34
jay turser les paul,8.000 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jay-turser-les-paul-1222408648/detay,34
UYGUN BAŞLANGIÇ GİTARI,4.500 TL,"Adana
Sarıçam",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-uygun-baslangic-gitari-1222203097/detay,34
Fender Sap/Telecaster Gövde Elektro Gitar,25.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-sap-telecaster-govde-elektro-gitar-1222393081/detay,34
Schecter Demon 6 FR Elektro Gitar (Köprü sabitlendi),16.000 TL,"İstanbul
Bayrampaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-demon-6-fr-elektro-gitar-kopru-sabitlendi-1197557963/detay,34
Peerless Wizard Custom+Hardcase (KOREA)-(TAKAS),35.000 TL,"İstanbul
Bahçelievler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-peerless-wizard-custom-plushardcase-korea-takas-1222382847/detay,34
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ihtiyactan-son-alan-sb2f-var-muzik-fender-hhh-orjinal-846762973/detay,34
Elektro gitar,3.000 TL,"Gaziantep
Şahinbey",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1222161970/detay,34
Schecter sgr c1 fr 2.el elektro gitar,8.750 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-c1-fr-2.el-elektro-gitar-1222145972/detay,34
Fender Limited Edition 60th Anniversary Triple Jazzmaster,96.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-limited-edition-60th-anniversary-triple-jazzmaster-1224368196/detay,34
Cort evl-z4 EMG manyetikli,13.500 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-evl-z4-emg-manyetikli-1222326035/detay,34
İbanez JS1200 CA Candy Apple Joe Satriani Signature - Japan,69.500 TL,"Kocaeli
Gebze",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-js1200-ca-candy-apple-joe-satriani-signature-japan-1205933188/detay,34
Guson fırınlanmış akca agac saplı gitar,4.000 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-guson-firinlanmis-akca-agac-sapli-gitar-1222321143/detay,35
SX Ash Stratocaster SIFIR,9.900 TL,"İstanbul
Çekmeköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-ash-stratocaster-sifir-1222317789/detay,35
Cort x11 elekto gitar ve Marshall mg15 amfi,16.000 TL,"Denizli
Pamukkale",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x11-elekto-gitar-ve-marshall-mg15-amfi-1222093814/detay,35
Fender American Vintage II 1972 Telecaster Thinline,98.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-vintage-ii-1972-telecaster-thinline-1224332789/detay,35
SX STRATOCASTER ELEKTRO GİTAR SETİ SIFIR GİBİ,8.000 TL,"Antalya
Konyaaltı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-stratocaster-elektro-gitar-seti-sifir-gibi-1222304824/detay,35
Masterwork elektro gitar,4.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-masterwork-elektro-gitar-1222085227/detay,35
Fender Modern Player Telecaster,25.000 TL,"Çanakkale
Eceabat",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-modern-player-telecaster-1222079678/detay,35
Gitar ve Çantası özeiiliklerini bilmiyorum,5.999 TL,"İstanbul
Beykoz",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gitar-ve-cantasi-ozeiiliklerini-bilmiyorum-1222063498/detay,35
İbanez elektro gitar,16.000 TL,"İzmir
Aliağa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-elektro-gitar-1222280907/detay,35
Fender Stratocaster MIJ (Takaslı),50.000 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-stratocaster-mij-takasli-1214633273/detay,35
ACİL SCHECTER HELLRAİSER SPECİAL SOLO,17.500 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acil-schecter-hellraiser-special-solo-1222271712/detay,35
elektro akustik gitar,3.500 TL,"Antalya
Konyaaltı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-akustik-gitar-1222279253/detay,35
Modifiyeli cortX Türkiye de tek!,15.000 TL,"Ankara
Sincan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-modifiyeli-cortx-turkiye-de-tek-1222274776/detay,35
TERTEMİZ GİO İBANEZ,5.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-tertemiz-gio-ibanez-1222053713/detay,35
Fender American Vintage 1957 Mary Kaye Commemorative Stratocaste,128.000 TL,"Kocaeli
Gebze",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-vintage-1957-mary-kaye-commemorative-stratocaste-1151769485/detay,35
İbanez Rg2620QM SAPPHİRE,55.000 TL,"Bursa
Mudanya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg2620qm-sapphire-1222041624/detay,35
B.C Rich Jr V KORE (Takas),28.000 TL,"İstanbul
Sultangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-b.c-rich-jr-v-kore-takas-1222039197/detay,35
Ibanez GRG170DX Elektro Gitar,6.750 TL,"Kocaeli
İzmit",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-elektro-gitar-1222033832/detay,35
Godin LG elektro gitar,23.000 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-godin-lg-elektro-gitar-1222254282/detay,35
1996 Kore Fender Squier Stratocaster - Gold Logo,12.500 TL,"İzmir
Bayraklı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-1996-kore-fender-squier-stratocaster-gold-logo-1216391318/detay,35
lespaul standart Burboun Burst,119.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-lespaul-standart-burboun-burst-1222222117/detay,36
İbanez Gio Grg170dx 170dx Elektro Gitar,9.250 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gio-grg170dx-170dx-elektro-gitar-1178264734/detay,36
Epiphone Les Paul Standard Solak Elektro Gitar,27.500 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-standard-solak-elektro-gitar-1087771223/detay,36
epiphone sg,15.500 TL,"İstanbul
Bahçelievler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-sg-1197536984/detay,36
fender squier,15.500 TL,"İstanbul
Bahçelievler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-1197535601/detay,36
Elektronik x100 cort,7.000 TL,"Ankara
Mamak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektronik-x100-cort-1222208980/detay,36
Jackson JS32 Kelly,14.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-js32-kelly-1221977603/detay,36
Ibanez Gio,7.500 TL,"Bursa
Yıldırım",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gio-1221950873/detay,36
FENDER SQUIER SQUİER STANDARD STRAT ELEKTRO GİTAR,17.500 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-squier-standard-strat-elektro-gitar-1079299427/detay,36
Fender Squier MM Strat elektro gitar,5.250 TL,"Konya
Selçuklu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-mm-strat-elektro-gitar-1222161882/detay,36
Sire Larry Carlton L7 LH Solak Elektro Gitar - Transparent Blue,25.000 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sire-larry-carlton-l7-lh-solak-elektro-gitar-transparent-blue-1210109617/detay,36
Vintage 1970s Hohner Les Paul Elektro Gitar,60.000 TL,"Mersin
Yenişehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-vintage-1970s-hohner-les-paul-elektro-gitar-1201701104/detay,36
Fender Player Jazzmaster Candy Apple + Real Mission 598 GigBag,32.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-jazzmaster-candy-apple-plus-real-mission-598-gigbag-1222117388/detay,36
2022 Fender USA American Performer,44.950 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-2022-fender-usa-american-performer-1222116098/detay,36
BC.Rich Warlock Bronze Series,15.000 TL,"Van
İpekyolu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-bc.rich-warlock-bronze-series-1221899993/detay,36
Cort Classic Telecaster Elektro Gitar,14.500 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-classic-telecaster-elektro-gitar-1213385930/detay,36
SLEDGE HAMMER Elektro Gitar,5.750 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sledge-hammer-elektro-gitar-1212941402/detay,36
Jackson Js11 Elektro Gitar Mükemmel Kondisyonda,8.000 TL,"Aydın
Nazilli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-js11-elektro-gitar-mukemmel-kondisyonda-1222112011/detay,36
Schecter Hellraiser Special C-1,25.000 TL,"İstanbul
Pendik",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-hellraiser-special-c-1-1221895571/detay,36
Squier Fender affinity Telecaster,14.000 TL,"Muğla
Bodrum",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-fender-affinity-telecaster-1222110936/detay,36
Epiphone Les Paul plustop pro,18.500 TL,"İstanbul
Esenler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-plustop-pro-1222109978/detay,37
Fender mexico strat,30.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-mexico-strat-1222107555/detay,37
Kore Cort X-11 (Takasa Açık),9.500 TL,"İstanbul
Başakşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kore-cort-x-11-takasa-acik-1222091939/detay,37
Kore Japon Yamaha Pacifica 412 V (Takasa Açık),23.000 TL,"İstanbul
Başakşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kore-japon-yamaha-pacifica-412-v-takasa-acik-1222091079/detay,37
washburn wa90cets,5.900 TL,"İzmir
Torbalı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-wa90cets-1128734467/detay,37
İBANEZ GİO ELEKTRO GİTAR +MARSHALL MG15(CD) AMFİ,14.000 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gio-elektro-gitar-plusmarshall-mg15-cd-amfi-1221878177/detay,37
Stagg Ses 60 Takas olabilir,7.000 TL,"Balıkesir
Bandırma",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-stagg-ses-60-takas-olabilir-1222080804/detay,37
GEL AL GİT TERTEMİZ IBANEZ :),12.500 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gel-al-git-tertemiz-ibanez-1222088719/detay,37
Custom Strat,10.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-custom-strat-1222088492/detay,37
"Cort G200 Elektro gitar, Washburn Bad Dog BD12R Amfi ve fazlası",12.000 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-g200-elektro-gitar-washburn-bad-dog-bd12r-amfi-ve-fazlasi-1146603975/detay,37
mockingbird kasa elektro gitar,4.800 TL,"İstanbul
Esenler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-mockingbird-kasa-elektro-gitar-1221871205/detay,37
